Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Lori Chalupny,17.0,us USA,MF,29-166,90,1,0,0,0,2,1,0,0,1,3,0,0,,,,,
Maribel Domínguez,9.0,mx MEX,FW,34-238,59,1,0,0,0,2,2,0,0,2,1,0,0,,,,,
Ella Masar,3.0,us USA,FW,27-102,31,1,1,0,0,1,1,0,0,0,0,0,0,,,,,
Sonja Fuss,22.0,de GER,DF,34-251,90,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Inka Grings,21.0,de GER,FW,34-256,77,0,0,0,0,0,0,0,0,2,1,2,0,,,,,
Jen Hoy,2.0,us USA,"FW,MF",22-177,13,0,0,0,0,0,0,0,0,0,1,0,0,,,,,
Taryn Hemmings,14.0,us USA,"DF,FW",27-079,90,0,0,0,0,1,1,0,0,0,0,0,0,,,,,
Adriana Leon,16.0,ca CAN,"FW,MF",20-285,90,0,0,0,0,1,0,0,0,0,2,0,0,,,,,
Michelle Lomnicki,23.0,us USA,DF,26-072,67,0,0,0,0,1,0,0,0,0,2,0,0,,,,,
Jackie Santacaterina,18.0,us USA,DF,25-197,23,0,0,0,0,2,1,0,0,0,0,0,0,,,,,
Erin McLeod,1.0,ca CAN,GK,30-138,90,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Leslie Osborne,12.0,us USA,MF,30-048,90,0,0,0,0,0,0,0,0,0,2,0,0,,,,,
Rachel Quon,11.0,ca CAN,DF,22-054,90,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Julianne Sitch,19.0,us USA,"DF,MF",29-299,90,0,0,0,0,1,0,0,0,4,0,0,0,,,,,
14 Players,,,,,990,3,2,0,0,11,6,0,0,10,12,2,0,,,,,
