Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
Sam Kerr,20.0,au AUS,FW,24-300,90,3,0,0,0,,,0,0,,,,,,,0,,
Michele Vasconcelos,15.0,us USA,AM,24-057,74,0,0,0,0,,,0,0,,,,,,,0,,
Vanessa DiBernardo,10.0,us USA,MF,26-053,16,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Mautz,4.0,us USA,AM,28-343,90,0,1,0,0,,,0,0,,,,,,,0,,
Yūki Nagasato,12.0,jp JPN,AM,30-357,85,0,2,0,0,,,0,0,,,,,,,0,,
Rosie White,22.0,nz NZL,"FW,MF",25-031,5,0,0,0,0,,,0,0,,,,,,,0,,
Nikki Stanton,2.0,us USA,DM,27-254,90,0,0,0,0,,,0,0,,,,,,,0,,
Danielle Colaprico,24.0,us USA,DM,25-062,82,0,0,0,0,,,0,0,,,,,,,0,,
Morgan Gautrat,13.0,us USA,MF,25-131,8,0,0,0,0,,,0,0,,,,,,,0,,
Casey Krueger,6.0,us USA,LB,27-318,90,0,0,0,0,,,0,0,,,,,,,0,,
Julie Ertz,8.0,us USA,CB,26-092,90,0,0,0,0,,,0,0,,,,,,,0,,
Katie Lind,5.0,us USA,CB,24-142,90,0,0,0,0,,,0,0,,,,,,,0,,
Arin Wright,3.0,us USA,RB,25-194,90,0,0,0,0,,,0,0,,,,,,,0,,
Alyssa Naeher,1.0,us USA,GK,30-078,90,0,0,0,0,,,0,0,,,,,,,0,,
14 Players,,,,,990,3,3,0,0,,,0,0,,,,,,,0,,
